indexSequence,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5
CHR-5-Sequence-214,11.673151751,31.1284046693,56.8093385214,0.389105058366,0.0,13.2295719844,26.8482490272,59.53307393,0.389105058366,0.0,6.22568093385,26.0700389105,67.3151750973,0.389105058366,0.0
CHR-5-Sequence-215,29.1828793774,34.2412451362,36.5758754864,0.0,0.0,28.4046692607,30.3501945525,41.2451361868,0.0,0.0,15.1750972763,31.5175097276,52.140077821,1.1673151751,0.0
CHR-5-Sequence-217,15.5642023346,28.0155642023,56.420233463,0.0,0.0,7.78210116732,27.626459144,63.813229572,0.778210116732,0.0,0.389105058366,17.5097276265,81.3229571984,0.778210116732,0.0
CHR-5-Sequence-218,17.8988326848,29.5719844358,52.5291828794,0.0,0.0,14.7859922179,28.7937743191,54.8638132296,1.1673151751,0.389105058366,8.17120622568,25.6809338521,66.1478599222,0.0,0.0
CHR-5-Sequence-222,28.7937743191,34.2412451362,36.9649805447,0.0,0.0,24.1245136187,26.0700389105,49.0272373541,0.778210116732,0.0,7.00389105058,28.7937743191,64.2023346304,0.0,0.0
CHR-5-Sequence-223,29.5719844358,35.4085603113,34.6303501946,0.389105058366,0.0,20.6225680934,33.8521400778,44.7470817121,0.778210116732,0.0,7.00389105058,27.626459144,65.3696498054,0.0,0.0
CHR-5-Sequence-226,3.11284046693,28.4046692607,68.4824902724,0.0,0.0,3.11284046693,15.1750972763,80.9338521401,0.389105058366,0.389105058366,0.389105058366,9.72762645914,89.4941634241,0.389105058366,0.0
CHR-5-Sequence-228,5.83657587549,31.906614786,61.8677042802,0.389105058366,0.0,3.89105058366,22.9571984436,71.9844357977,1.1673151751,0.0,0.778210116732,12.8404669261,85.6031128405,0.389105058366,0.389105058366
CHR-5-Sequence-229,26.0700389105,35.4085603113,38.5214007782,0.0,0.0,21.4007782101,34.6303501946,42.8015564202,0.778210116732,0.389105058366,12.0622568093,30.3501945525,57.5875486381,0.0,0.0
CHR-5-Sequence-231,11.673151751,31.906614786,56.0311284047,0.389105058366,0.0,8.94941634241,24.513618677,65.3696498054,1.1673151751,0.0,2.72373540856,19.0661478599,77.8210116732,0.0,0.389105058366
CHR-5-Sequence-232,16.3424124514,34.2412451362,49.4163424125,0.0,0.0,15.1750972763,25.6809338521,59.1439688716,0.0,0.0,9.72762645914,26.4591439689,63.813229572,0.0,0.0
CHR-5-Sequence-233,1.1673151751,15.1750972763,83.2684824903,0.389105058366,0.0,0.778210116732,8.17120622568,89.4941634241,0.778210116732,0.778210116732,0.0,4.28015564202,95.719844358,0.0,0.0
CHR-5-Sequence-234,12.4513618677,30.7392996109,56.8093385214,0.0,0.0,8.17120622568,25.2918287938,66.1478599222,0.389105058366,0.0,6.61478599222,22.1789883268,70.8171206226,0.389105058366,0.0
CHR-5-Sequence-239,22.9571984436,33.4630350195,43.579766537,0.0,0.0,19.0661478599,30.7392996109,49.8054474708,0.389105058366,0.0,8.17120622568,32.6848249027,59.1439688716,0.0,0.0
CHR-5-Sequence-241,23.7354085603,37.7431906615,38.5214007782,0.0,0.0,23.7354085603,30.3501945525,45.9143968872,0.0,0.0,10.1167315175,30.3501945525,59.53307393,0.0,0.0
CHR-5-Sequence-242,29.1828793774,33.0739299611,37.7431906615,0.0,0.0,25.2918287938,28.4046692607,45.9143968872,0.389105058366,0.0,13.6186770428,34.2412451362,50.9727626459,1.1673151751,0.0
CHR-5-Sequence-243,16.3424124514,35.4085603113,48.2490272374,0.0,0.0,15.1750972763,21.7898832685,61.8677042802,1.1673151751,0.0,5.05836575875,20.233463035,74.7081712062,0.0,0.0
CHR-5-Sequence-244,20.233463035,36.9649805447,42.8015564202,0.0,0.0,13.6186770428,26.4591439689,59.9221789883,0.0,0.0,5.05836575875,21.4007782101,73.5408560311,0.0,0.0
CHR-5-Sequence-245,8.56031128405,26.8482490272,64.5914396887,0.0,0.0,6.61478599222,21.7898832685,71.2062256809,0.0,0.389105058366,1.55642023346,21.4007782101,76.2645914397,0.778210116732,0.0
CHR-5-Sequence-246,14.0077821012,30.3501945525,55.6420233463,0.0,0.0,13.6186770428,27.2373540856,58.7548638132,0.0,0.389105058366,6.61478599222,24.513618677,68.8715953307,0.0,0.0
CHR-5-Sequence-247,22.1789883268,28.4046692607,49.4163424125,0.0,0.0,12.8404669261,21.0116731518,64.9805447471,0.778210116732,0.389105058366,3.89105058366,19.4552529183,76.2645914397,0.389105058366,0.0
CHR-5-Sequence-248,18.2879377432,35.7976653696,45.5252918288,0.389105058366,0.0,22.5680933852,27.626459144,49.4163424125,0.389105058366,0.0,13.6186770428,36.186770428,49.8054474708,0.0,0.389105058366
CHR-5-Sequence-252,22.1789883268,36.186770428,41.6342412451,0.0,0.0,24.513618677,29.9610894942,44.7470817121,0.389105058366,0.389105058366,21.4007782101,28.7937743191,48.6381322957,0.389105058366,0.778210116732
CHR-5-Sequence-253,0.0,9.33852140078,90.2723735409,0.389105058366,0.0,0.389105058366,7.00389105058,91.8287937743,0.778210116732,0.0,0.778210116732,4.66926070039,94.5525291829,0.0,0.0
CHR-5-Sequence-255,22.1789883268,35.7976653696,42.0233463035,0.0,0.0,23.7354085603,29.1828793774,46.3035019455,0.389105058366,0.389105058366,17.8988326848,33.4630350195,47.4708171206,0.389105058366,0.778210116732
CHR-5-Sequence-256,18.6770428016,38.1322957198,43.1906614786,0.0,0.0,24.1245136187,28.0155642023,47.0817120623,0.389105058366,0.389105058366,17.5097276265,32.2957198444,49.0272373541,0.389105058366,0.778210116732
CHR-5-Sequence-257,12.8404669261,35.7976653696,51.3618677043,0.0,0.0,13.6186770428,31.5175097276,53.6964980545,1.1673151751,0.0,7.00389105058,30.7392996109,62.2568093385,0.0,0.0
CHR-5-Sequence-263,25.2918287938,35.7976653696,38.9105058366,0.0,0.0,23.7354085603,29.1828793774,46.6926070039,0.389105058366,0.0,14.7859922179,29.1828793774,56.0311284047,0.0,0.0
CHR-5-Sequence-264,18.6770428016,37.3540856031,43.9688715953,0.0,0.0,17.1206225681,29.5719844358,52.5291828794,0.778210116732,0.0,8.17120622568,31.5175097276,60.3112840467,0.0,0.0
CHR-5-Sequence-268,35.4085603113,28.7937743191,35.7976653696,0.0,0.0,29.1828793774,29.1828793774,39.6887159533,1.94552529183,0.0,14.7859922179,31.5175097276,52.5291828794,0.389105058366,0.778210116732
CHR-5-Sequence-269,19.0661478599,37.7431906615,43.1906614786,0.0,0.0,15.953307393,34.6303501946,49.4163424125,0.0,0.0,6.61478599222,30.3501945525,63.0350194553,0.0,0.0
CHR-5-Sequence-271,8.94941634241,32.6848249027,58.3657587549,0.0,0.0,9.33852140078,28.7937743191,61.8677042802,0.0,0.0,7.78210116732,26.8482490272,63.813229572,1.1673151751,0.389105058366
CHR-5-Sequence-272,17.5097276265,35.4085603113,47.0817120623,0.0,0.0,13.2295719844,31.906614786,54.8638132296,0.0,0.0,9.33852140078,24.513618677,65.7587548638,0.389105058366,0.0
CHR-5-Sequence-274,28.7937743191,30.3501945525,40.8560311284,0.0,0.0,26.4591439689,26.4591439689,46.6926070039,0.389105058366,0.0,14.7859922179,28.0155642023,56.8093385214,0.389105058366,0.0
CHR-5-Sequence-276,17.8988326848,37.7431906615,44.3579766537,0.0,0.0,21.4007782101,29.1828793774,49.4163424125,0.0,0.0,13.6186770428,27.626459144,57.9766536965,0.778210116732,0.0
CHR-5-Sequence-277,17.1206225681,36.186770428,46.6926070039,0.0,0.0,16.7315175097,28.7937743191,54.4747081712,0.0,0.0,7.00389105058,27.2373540856,65.3696498054,0.389105058366,0.0
CHR-5-Sequence-278,5.83657587549,21.4007782101,72.7626459144,0.0,0.0,4.28015564202,21.4007782101,73.9299610895,0.389105058366,0.0,2.33463035019,24.9027237354,72.373540856,0.389105058366,0.0
CHR-5-Sequence-279,7.78210116732,29.1828793774,63.0350194553,0.0,0.0,6.61478599222,24.513618677,68.4824902724,0.389105058366,0.0,0.389105058366,19.4552529183,79.766536965,0.389105058366,0.0
CHR-5-Sequence-280,27.2373540856,28.7937743191,43.9688715953,0.0,0.0,23.3463035019,28.4046692607,48.2490272374,0.0,0.0,12.4513618677,33.0739299611,54.0856031128,0.389105058366,0.0
CHR-5-Sequence-282,27.2373540856,34.6303501946,38.1322957198,0.0,0.0,29.5719844358,28.7937743191,40.46692607,0.389105058366,0.778210116732,20.233463035,32.6848249027,46.3035019455,0.389105058366,0.389105058366
CHR-5-Sequence-285,13.6186770428,30.7392996109,55.6420233463,0.0,0.0,13.6186770428,34.2412451362,52.140077821,0.0,0.0,9.33852140078,28.7937743191,61.0894941634,0.389105058366,0.389105058366
CHR-5-Sequence-286,13.6186770428,33.0739299611,53.3073929961,0.0,0.0,12.8404669261,32.2957198444,54.8638132296,0.0,0.0,8.94941634241,28.0155642023,62.6459143969,0.389105058366,0.0
CHR-5-Sequence-287,27.2373540856,36.5758754864,36.186770428,0.0,0.0,26.4591439689,28.7937743191,43.9688715953,0.778210116732,0.0,12.8404669261,29.1828793774,57.1984435798,0.778210116732,0.0
CHR-5-Sequence-290,24.9027237354,33.8521400778,41.2451361868,0.0,0.0,28.0155642023,26.8482490272,44.3579766537,0.778210116732,0.0,15.1750972763,31.1284046693,53.6964980545,0.0,0.0
CHR-5-Sequence-291,26.8482490272,32.6848249027,40.46692607,0.0,0.0,26.0700389105,28.0155642023,45.5252918288,0.0,0.389105058366,12.4513618677,33.4630350195,54.0856031128,0.0,0.0
CHR-5-Sequence-292,28.0155642023,31.906614786,40.0778210117,0.0,0.0,20.6225680934,31.1284046693,47.859922179,0.389105058366,0.0,10.5058365759,28.7937743191,60.7003891051,0.0,0.0
CHR-5-Sequence-293,30.3501945525,30.3501945525,38.5214007782,0.778210116732,0.0,23.3463035019,27.626459144,49.0272373541,0.0,0.0,8.94941634241,29.9610894942,59.53307393,0.778210116732,0.778210116732
CHR-5-Sequence-294,14.0077821012,31.5175097276,54.4747081712,0.0,0.0,7.78210116732,30.3501945525,60.7003891051,0.778210116732,0.389105058366,3.89105058366,19.0661478599,76.2645914397,0.389105058366,0.389105058366
CHR-5-Sequence-297,9.72762645914,25.2918287938,64.9805447471,0.0,0.0,5.83657587549,19.8443579767,73.9299610895,0.389105058366,0.0,3.50194552529,20.6225680934,75.0972762646,0.778210116732,0.0
CHR-5-Sequence-300,24.1245136187,35.7976653696,40.0778210117,0.0,0.0,15.953307393,32.6848249027,51.3618677043,0.0,0.0,4.28015564202,23.3463035019,72.373540856,0.0,0.0
CHR-5-Sequence-301,0.778210116732,12.0622568093,86.3813229572,0.0,0.778210116732,0.389105058366,6.61478599222,90.6614785992,1.94552529183,0.389105058366,0.0,1.94552529183,96.8871595331,0.389105058366,0.778210116732
CHR-5-Sequence-306,19.0661478599,26.4591439689,54.4747081712,0.0,0.0,18.6770428016,23.7354085603,57.5875486381,0.0,0.0,17.1206225681,31.906614786,50.5836575875,0.389105058366,0.0
CHR-5-Sequence-307,31.1284046693,34.2412451362,34.6303501946,0.0,0.0,30.3501945525,28.4046692607,40.46692607,0.778210116732,0.0,16.7315175097,27.2373540856,54.8638132296,0.778210116732,0.389105058366
CHR-5-Sequence-308,30.3501945525,32.6848249027,36.9649805447,0.0,0.0,30.7392996109,31.906614786,36.186770428,0.778210116732,0.389105058366,13.2295719844,31.906614786,52.9182879377,1.1673151751,0.778210116732
CHR-5-Sequence-309,12.4513618677,26.0700389105,60.7003891051,0.389105058366,0.389105058366,9.72762645914,24.1245136187,65.3696498054,0.389105058366,0.389105058366,3.89105058366,17.1206225681,78.5992217899,0.389105058366,0.0
CHR-5-Sequence-310,9.72762645914,33.4630350195,56.8093385214,0.0,0.0,8.94941634241,27.2373540856,62.6459143969,1.1673151751,0.0,2.72373540856,21.0116731518,75.486381323,0.778210116732,0.0
CHR-5-Sequence-312,10.1167315175,32.6848249027,57.1984435798,0.0,0.0,8.94941634241,27.626459144,62.6459143969,0.778210116732,0.0,4.28015564202,19.0661478599,75.486381323,1.1673151751,0.0
CHR-5-Sequence-313,15.1750972763,31.906614786,52.9182879377,0.0,0.0,17.5097276265,25.6809338521,56.0311284047,0.778210116732,0.0,13.2295719844,24.1245136187,62.6459143969,0.0,0.0
CHR-5-Sequence-314,9.33852140078,26.0700389105,64.5914396887,0.0,0.0,9.33852140078,21.4007782101,68.4824902724,0.778210116732,0.0,3.89105058366,18.6770428016,77.0428015564,0.389105058366,0.0
CHR-5-Sequence-315,1.55642023346,16.7315175097,81.7120622568,0.0,0.0,1.55642023346,13.6186770428,84.8249027237,0.0,0.0,0.0,4.66926070039,93.7743190661,0.778210116732,0.778210116732
CHR-5-Sequence-318,29.1828793774,29.9610894942,40.8560311284,0.0,0.0,27.2373540856,31.1284046693,41.2451361868,0.389105058366,0.0,19.4552529183,33.4630350195,47.0817120623,0.0,0.0
CHR-5-Sequence-323,27.2373540856,38.9105058366,33.8521400778,0.0,0.0,32.6848249027,28.0155642023,39.2996108949,0.0,0.0,15.5642023346,40.0778210117,43.579766537,0.389105058366,0.389105058366
CHR-5-Sequence-324,1.55642023346,15.1750972763,82.8793774319,0.389105058366,0.0,0.0,8.17120622568,89.8832684825,1.1673151751,0.778210116732,0.0,3.89105058366,96.1089494163,0.0,0.0
CHR-5-Sequence-327,11.2840466926,23.3463035019,64.5914396887,0.778210116732,0.0,8.17120622568,15.5642023346,75.8754863813,0.389105058366,0.0,1.55642023346,16.3424124514,81.3229571984,0.778210116732,0.0
CHR-5-Sequence-328,4.28015564202,24.9027237354,70.8171206226,0.0,0.0,1.94552529183,14.0077821012,81.3229571984,1.55642023346,1.1673151751,1.55642023346,10.5058365759,87.1595330739,0.778210116732,0.0
CHR-5-Sequence-329,31.5175097276,31.906614786,36.5758754864,0.0,0.0,29.1828793774,28.0155642023,42.0233463035,0.778210116732,0.0,13.2295719844,33.0739299611,52.9182879377,0.389105058366,0.389105058366
CHR-5-Sequence-330,31.1284046693,31.906614786,36.5758754864,0.389105058366,0.0,29.1828793774,27.626459144,42.8015564202,0.389105058366,0.0,11.2840466926,35.0194552529,52.9182879377,0.389105058366,0.389105058366
CHR-5-Sequence-331,7.78210116732,31.5175097276,60.7003891051,0.0,0.0,7.78210116732,25.6809338521,65.7587548638,0.389105058366,0.389105058366,1.55642023346,21.0116731518,77.0428015564,0.389105058366,0.0
CHR-5-Sequence-332,5.44747081712,15.5642023346,78.9883268482,0.0,0.0,3.89105058366,14.0077821012,82.1011673152,0.0,0.0,1.55642023346,14.3968871595,83.6575875486,0.389105058366,0.0
CHR-5-Sequence-333,11.2840466926,30.3501945525,58.3657587549,0.0,0.0,8.56031128405,21.7898832685,68.8715953307,0.778210116732,0.0,2.72373540856,20.6225680934,75.0972762646,0.778210116732,0.778210116732
CHR-5-Sequence-334,11.673151751,27.626459144,60.7003891051,0.0,0.0,8.94941634241,23.7354085603,66.5369649805,0.778210116732,0.0,4.28015564202,23.7354085603,71.2062256809,0.778210116732,0.0
CHR-5-Sequence-335,31.5175097276,28.7937743191,39.6887159533,0.0,0.0,30.3501945525,26.0700389105,42.8015564202,0.778210116732,0.0,15.953307393,29.9610894942,53.3073929961,0.389105058366,0.389105058366
CHR-5-Sequence-340,23.3463035019,33.8521400778,42.8015564202,0.0,0.0,24.1245136187,28.4046692607,47.4708171206,0.0,0.0,15.953307393,33.8521400778,49.0272373541,0.778210116732,0.389105058366
CHR-5-Sequence-341,28.4046692607,33.4630350195,38.1322957198,0.0,0.0,24.1245136187,30.7392996109,44.7470817121,0.389105058366,0.0,10.5058365759,31.1284046693,58.3657587549,0.0,0.0
CHR-5-Sequence-342,25.2918287938,33.4630350195,41.2451361868,0.0,0.0,25.2918287938,29.1828793774,45.1361867704,0.389105058366,0.0,19.4552529183,33.4630350195,45.5252918288,1.1673151751,0.389105058366
CHR-5-Sequence-343,6.61478599222,32.2957198444,61.0894941634,0.0,0.0,5.44747081712,25.6809338521,68.093385214,0.778210116732,0.0,1.94552529183,22.1789883268,74.7081712062,0.778210116732,0.389105058366
CHR-5-Sequence-344,12.0622568093,29.5719844358,58.3657587549,0.0,0.0,9.72762645914,21.4007782101,68.4824902724,0.389105058366,0.0,4.28015564202,21.0116731518,74.7081712062,0.0,0.0
CHR-5-Sequence-345,12.4513618677,29.5719844358,57.5875486381,0.389105058366,0.0,14.3968871595,27.2373540856,58.3657587549,0.0,0.0,5.44747081712,26.4591439689,68.093385214,0.0,0.0
CHR-5-Sequence-347,15.5642023346,36.186770428,48.2490272374,0.0,0.0,14.0077821012,29.1828793774,56.420233463,0.389105058366,0.0,4.66926070039,23.7354085603,71.2062256809,0.0,0.389105058366
CHR-5-Sequence-348,20.233463035,28.0155642023,51.7509727626,0.0,0.0,17.8988326848,27.2373540856,54.0856031128,0.778210116732,0.0,4.28015564202,24.513618677,71.2062256809,0.0,0.0
CHR-5-Sequence-352,16.3424124514,32.2957198444,51.3618677043,0.0,0.0,12.8404669261,30.7392996109,56.0311284047,0.389105058366,0.0,4.28015564202,29.5719844358,65.7587548638,0.389105058366,0.0
CHR-5-Sequence-353,0.778210116732,10.1167315175,89.1050583658,0.0,0.0,1.1673151751,3.11284046693,95.719844358,0.0,0.0,0.0,3.50194552529,96.4980544747,0.0,0.0
CHR-5-Sequence-354,1.55642023346,11.673151751,86.3813229572,0.0,0.389105058366,0.0,3.11284046693,94.9416342412,1.94552529183,0.0,0.0,1.1673151751,98.8326848249,0.0,0.0
CHR-5-Sequence-357,16.7315175097,39.6887159533,43.579766537,0.0,0.0,14.3968871595,31.906614786,53.3073929961,0.0,0.389105058366,8.56031128405,29.9610894942,61.0894941634,0.389105058366,0.0
CHR-5-Sequence-360,8.17120622568,22.5680933852,68.8715953307,0.0,0.389105058366,7.39299610895,22.5680933852,70.0389105058,0.0,0.0,3.89105058366,13.6186770428,81.7120622568,0.778210116732,0.0
CHR-5-Sequence-362,15.1750972763,35.4085603113,49.4163424125,0.0,0.0,15.5642023346,29.1828793774,55.2529182879,0.0,0.0,6.61478599222,26.0700389105,67.3151750973,0.0,0.0
CHR-5-Sequence-366,11.2840466926,32.2957198444,56.420233463,0.0,0.0,8.56031128405,27.2373540856,64.2023346304,0.0,0.0,3.50194552529,23.3463035019,72.7626459144,0.389105058366,0.0
CHR-5-Sequence-367,19.8443579767,31.1284046693,49.0272373541,0.0,0.0,18.6770428016,29.1828793774,50.9727626459,1.1673151751,0.0,10.1167315175,31.906614786,57.5875486381,0.389105058366,0.0
CHR-5-Sequence-368,19.4552529183,33.0739299611,47.4708171206,0.0,0.0,16.7315175097,24.1245136187,58.3657587549,0.389105058366,0.389105058366,5.44747081712,26.0700389105,68.093385214,0.389105058366,0.0
CHR-5-Sequence-369,21.7898832685,35.4085603113,42.4124513619,0.389105058366,0.0,18.2879377432,29.1828793774,52.5291828794,0.0,0.0,12.0622568093,25.6809338521,61.0894941634,0.778210116732,0.389105058366
CHR-5-Sequence-370,19.4552529183,33.4630350195,47.0817120623,0.0,0.0,15.5642023346,26.0700389105,57.9766536965,0.389105058366,0.0,4.66926070039,26.8482490272,67.7042801556,0.778210116732,0.0
CHR-5-Sequence-371,20.233463035,34.2412451362,44.7470817121,0.778210116732,0.0,19.4552529183,26.4591439689,52.9182879377,0.778210116732,0.389105058366,8.56031128405,28.7937743191,62.2568093385,0.389105058366,0.0
CHR-5-Sequence-374,25.6809338521,38.9105058366,35.4085603113,0.0,0.0,24.9027237354,30.7392996109,43.1906614786,1.1673151751,0.0,14.0077821012,28.7937743191,56.420233463,0.389105058366,0.389105058366
CHR-5-Sequence-375,10.8949416342,34.6303501946,54.0856031128,0.389105058366,0.0,8.56031128405,24.1245136187,66.9260700389,0.389105058366,0.0,2.72373540856,20.6225680934,75.8754863813,0.778210116732,0.0
CHR-5-Sequence-377,7.39299610895,29.1828793774,63.4241245136,0.0,0.0,2.72373540856,25.2918287938,71.5953307393,0.389105058366,0.0,1.1673151751,12.8404669261,84.8249027237,0.778210116732,0.389105058366
CHR-5-Sequence-380,21.0116731518,31.5175097276,47.4708171206,0.0,0.0,17.8988326848,27.626459144,54.0856031128,0.389105058366,0.0,6.61478599222,25.2918287938,68.093385214,0.0,0.0
CHR-5-Sequence-382,21.0116731518,37.7431906615,41.2451361868,0.0,0.0,21.0116731518,31.5175097276,47.0817120623,0.0,0.389105058366,13.6186770428,32.2957198444,54.0856031128,0.0,0.0
CHR-5-Sequence-385,5.44747081712,31.5175097276,62.6459143969,0.389105058366,0.0,3.11284046693,20.6225680934,75.8754863813,0.389105058366,0.0,1.1673151751,15.5642023346,82.4902723735,0.778210116732,0.0
CHR-5-Sequence-386,25.2918287938,34.2412451362,40.46692607,0.0,0.0,17.5097276265,28.7937743191,53.6964980545,0.0,0.0,9.72762645914,25.2918287938,64.9805447471,0.0,0.0
CHR-5-Sequence-387,17.5097276265,33.4630350195,49.0272373541,0.0,0.0,15.1750972763,29.5719844358,54.0856031128,0.778210116732,0.389105058366,6.22568093385,24.1245136187,68.4824902724,1.1673151751,0.0
CHR-5-Sequence-388,23.7354085603,31.906614786,44.3579766537,0.0,0.0,20.6225680934,28.7937743191,49.8054474708,0.778210116732,0.0,14.7859922179,32.6848249027,51.7509727626,0.778210116732,0.0
CHR-5-Sequence-389,18.6770428016,35.7976653696,45.5252918288,0.0,0.0,24.513618677,27.626459144,47.0817120623,0.389105058366,0.389105058366,15.953307393,36.186770428,47.4708171206,0.389105058366,0.0
CHR-5-Sequence-390,7.00389105058,31.5175097276,61.0894941634,0.389105058366,0.0,8.17120622568,23.7354085603,67.3151750973,0.778210116732,0.0,5.05836575875,24.9027237354,69.2607003891,0.778210116732,0.0
CHR-5-Sequence-393,24.513618677,35.4085603113,39.6887159533,0.389105058366,0.0,17.1206225681,31.1284046693,51.3618677043,0.389105058366,0.0,4.66926070039,24.513618677,70.4280155642,0.389105058366,0.0
CHR-5-Sequence-395,14.3968871595,30.7392996109,54.8638132296,0.0,0.0,11.673151751,25.6809338521,61.4785992218,0.778210116732,0.389105058366,1.55642023346,22.5680933852,75.0972762646,0.778210116732,0.0
CHR-5-Sequence-396,10.5058365759,31.1284046693,58.3657587549,0.0,0.0,12.4513618677,22.9571984436,64.2023346304,0.389105058366,0.0,5.83657587549,23.7354085603,70.0389105058,0.0,0.389105058366
CHR-5-Sequence-398,21.0116731518,36.186770428,42.8015564202,0.0,0.0,24.513618677,30.3501945525,44.7470817121,0.389105058366,0.0,13.2295719844,35.4085603113,50.5836575875,0.389105058366,0.389105058366
CHR-5-Sequence-399,20.6225680934,35.4085603113,43.9688715953,0.0,0.0,18.6770428016,26.8482490272,53.6964980545,0.778210116732,0.0,10.5058365759,25.6809338521,63.0350194553,0.389105058366,0.389105058366
CHR-5-Sequence-401,33.0739299611,32.6848249027,34.2412451362,0.0,0.0,31.1284046693,28.4046692607,39.2996108949,1.1673151751,0.0,18.2879377432,27.626459144,53.3073929961,0.389105058366,0.389105058366
CHR-5-Sequence-402,31.1284046693,33.8521400778,35.0194552529,0.0,0.0,34.6303501946,24.9027237354,39.6887159533,0.778210116732,0.0,15.953307393,32.6848249027,50.1945525292,0.778210116732,0.389105058366
CHR-5-Sequence-403,31.5175097276,35.7976653696,32.6848249027,0.0,0.0,29.5719844358,27.2373540856,42.8015564202,0.389105058366,0.0,17.8988326848,29.5719844358,51.3618677043,0.389105058366,0.778210116732
CHR-5-Sequence-404,31.906614786,33.0739299611,35.0194552529,0.0,0.0,31.1284046693,31.1284046693,37.3540856031,0.389105058366,0.0,17.1206225681,28.0155642023,53.6964980545,0.778210116732,0.389105058366
CHR-5-Sequence-406,35.7976653696,33.8521400778,30.3501945525,0.0,0.0,30.3501945525,33.4630350195,35.7976653696,0.389105058366,0.0,14.7859922179,32.6848249027,51.3618677043,0.778210116732,0.389105058366
CHR-5-Sequence-407,8.56031128405,29.9610894942,61.4785992218,0.0,0.0,10.1167315175,26.8482490272,62.6459143969,0.389105058366,0.0,8.56031128405,17.5097276265,73.5408560311,0.389105058366,0.0
CHR-5-Sequence-408,6.61478599222,31.5175097276,61.8677042802,0.0,0.0,8.94941634241,23.7354085603,66.9260700389,0.389105058366,0.0,6.61478599222,20.233463035,72.7626459144,0.389105058366,0.0
CHR-5-Sequence-412,28.4046692607,41.2451361868,30.3501945525,0.0,0.0,26.0700389105,30.7392996109,42.4124513619,0.778210116732,0.0,14.3968871595,31.1284046693,53.3073929961,0.778210116732,0.389105058366
CHR-5-Sequence-413,26.4591439689,30.7392996109,42.4124513619,0.0,0.389105058366,23.3463035019,28.4046692607,47.4708171206,0.778210116732,0.0,17.1206225681,28.7937743191,53.6964980545,0.389105058366,0.0
CHR-5-Sequence-414,7.39299610895,26.8482490272,65.7587548638,0.0,0.0,8.56031128405,20.6225680934,68.8715953307,1.1673151751,0.778210116732,1.55642023346,21.7898832685,76.2645914397,0.389105058366,0.0
CHR-5-Sequence-415,28.7937743191,33.8521400778,37.3540856031,0.0,0.0,22.9571984436,29.9610894942,46.6926070039,0.389105058366,0.0,12.8404669261,26.4591439689,60.3112840467,0.389105058366,0.0
CHR-5-Sequence-416,30.7392996109,31.1284046693,38.1322957198,0.0,0.0,31.906614786,26.8482490272,40.8560311284,0.389105058366,0.0,15.5642023346,35.4085603113,47.859922179,0.778210116732,0.389105058366
CHR-5-Sequence-417,20.233463035,33.4630350195,46.3035019455,0.0,0.0,21.7898832685,23.3463035019,54.8638132296,0.0,0.0,10.5058365759,37.3540856031,52.140077821,0.0,0.0
CHR-5-Sequence-419,16.3424124514,30.7392996109,52.9182879377,0.0,0.0,15.5642023346,24.9027237354,58.3657587549,0.778210116732,0.389105058366,11.673151751,31.906614786,56.420233463,0.0,0.0
CHR-5-Sequence-422,20.6225680934,32.2957198444,46.6926070039,0.0,0.389105058366,21.7898832685,23.3463035019,54.4747081712,0.389105058366,0.0,18.6770428016,29.9610894942,50.9727626459,0.0,0.389105058366
CHR-5-Sequence-423,19.4552529183,33.4630350195,46.6926070039,0.0,0.389105058366,22.1789883268,25.2918287938,52.140077821,0.389105058366,0.0,17.8988326848,32.2957198444,49.4163424125,0.0,0.389105058366
CHR-5-Sequence-427,18.6770428016,33.4630350195,47.4708171206,0.389105058366,0.0,21.7898832685,25.6809338521,51.3618677043,1.1673151751,0.0,11.673151751,31.906614786,56.420233463,0.0,0.0
CHR-5-Sequence-428,15.953307393,31.5175097276,52.5291828794,0.0,0.0,13.6186770428,27.626459144,58.3657587549,0.389105058366,0.0,10.8949416342,28.4046692607,60.3112840467,0.389105058366,0.0
CHR-5-Sequence-429,26.8482490272,33.4630350195,39.6887159533,0.0,0.0,23.7354085603,29.9610894942,45.1361867704,0.778210116732,0.389105058366,13.6186770428,28.0155642023,58.3657587549,0.0,0.0
CHR-5-Sequence-430,0.0,20.233463035,78.9883268482,0.778210116732,0.0,1.55642023346,15.1750972763,83.2684824903,0.0,0.0,0.0,5.05836575875,94.1634241245,0.389105058366,0.389105058366
CHR-5-Sequence-433,4.66926070039,26.0700389105,68.8715953307,0.389105058366,0.0,6.61478599222,21.0116731518,71.2062256809,0.778210116732,0.389105058366,2.33463035019,20.233463035,77.0428015564,0.0,0.389105058366
CHR-5-Sequence-435,14.0077821012,30.7392996109,54.8638132296,0.389105058366,0.0,10.5058365759,26.8482490272,62.2568093385,0.389105058366,0.0,6.22568093385,22.9571984436,70.4280155642,0.389105058366,0.0
CHR-5-Sequence-436,10.8949416342,25.6809338521,63.4241245136,0.0,0.0,7.00389105058,15.5642023346,75.8754863813,1.55642023346,0.0,0.778210116732,14.3968871595,84.8249027237,0.0,0.0
